property_id,locality,property_type,bhk,size_sqft,price_lakhs,rent_monthly,availability,possession_year,furnished_status,posted_on
2086,Powai,Apartment,4,1062.37,177.1,47733.0,Ready to move,2024,Semi-Furnished,2024-10-24 00:00:00
8206,Kandivali,Apartment,3,1126.46,114.12,75259.0,Under construction,2025,Furnished,2024-09-25 00:00:00
9823,Malad,Apartment,1,893.68,92.78,35114.0,Ready to move,2024,Semi-Furnished,2024-03-02 00:00:00
944,Goregaon,Apartment,2,810.76,85.77,45989.0,Ready to move,2024,Semi-Furnished,2024-10-12 00:00:00
5851,Bandra,Apartment,2,1090.78,171.16,14721.0,Ready to move,2025,Semi-Furnished,2024-07-11 00:00:00
9071,Vikhroli,Apartment,1,387.8,155.86,35960.0,Ready to move,2024,Furnished,2024-12-19 00:00:00
1186,Vikhroli,Apartment,1,382.53,152.93,39327.0,Ready to move,2025,Unfurnished,2024-09-20 00:00:00
7840,Dadar,Apartment,3,1178.94,152.11,10000.0,Ready to move,2027,Semi-Furnished,2024-01-02 00:00:00
3792,Powai,Apartment,2,495.65,114.51,16350.0,Ready to move,2024,Furnished,2024-07-18 00:00:00
6188,Dadar,Apartment,1,720.26,147.32,53685.0,Under construction,2024,Semi-Furnished,2024-12-02 00:00:00
8048,Juhu,Villa,4,1092.57,55.12,41113.0,Ready to move,2024,Semi-Furnished,2024-08-01 00:00:00
4639,Goregaon,Villa,2,1310.13,157.95,27207.0,Ready to move,2024,Unfurnished,2024-02-20 00:00:00
1291,Goregaon,Apartment,2,502.77,119.84,64475.0,Ready to move,2024,Semi-Furnished,2024-10-08 00:00:00
7522,Malad,Apartment,1,904.97,113.0,50740.0,Ready to move,2026,Semi-Furnished,2024-04-13 00:00:00
7719,Powai,Apartment,1,559.1,90.91,46761.0,Ready to move,2024,Furnished,2024-12-09 00:00:00
6203,Malad,Apartment,2,1356.52,61.42,47679.0,Ready to move,2024,Furnished,2024-05-21 00:00:00
8235,Borivali,Studio,2,791.44,161.91,31870.0,Ready to move,2025,Semi-Furnished,2024-10-31 00:00:00
5762,Bandra,Apartment,2,1199.16,112.62,24066.0,Ready to move,2024,Unfurnished,2024-11-13 00:00:00
7411,Dadar,Villa,1,676.84,131.46,64964.0,Ready to move,2026,Unfurnished,2024-03-16 00:00:00
8837,Powai,Apartment,1,834.24,125.98,39047.0,Ready to move,2024,Semi-Furnished,2024-06-29 00:00:00
9501,Borivali,Villa,3,785.81,248.85,51115.0,Ready to move,2026,Furnished,2024-12-20 00:00:00
963,Borivali,Apartment,2,956.7,168.08,36181.0,Ready to move,2024,Furnished,2024-01-10 00:00:00
4899,Kandivali,Apartment,3,718.88,224.06,25879.0,Ready to move,2024,Semi-Furnished,2024-01-27 00:00:00
9744,Bandra,Apartment,2,1306.86,186.93,43869.0,Ready to move,2025,Unfurnished,2024-10-01 00:00:00
8447,Powai,Studio,1,715.7,118.28,57397.0,Ready to move,2025,Semi-Furnished,2024-05-19 00:00:00
2713,Kandivali,Apartment,2,674.42,143.42,42902.0,Ready to move,2024,Semi-Furnished,2024-09-24 00:00:00
7150,Juhu,Apartment,2,1464.35,74.54,58989.0,Ready to move,2025,Furnished,2024-02-15 00:00:00
3218,Malad,Apartment,1,941.19,134.04,19716.0,Ready to move,2024,Semi-Furnished,2024-05-19 00:00:00
9552,Bandra,Apartment,3,1112.87,121.57,56939.0,Ready to move,2026,Semi-Furnished,2024-06-01 00:00:00
9450,Bandra,Apartment,4,1296.24,246.07,37284.0,Under construction,2024,Furnished,2024-10-15 00:00:00
2635,Kandivali,Apartment,2,995.91,79.44,10000.0,Ready to move,2027,Semi-Furnished,2024-02-11 00:00:00
6633,Andheri,Apartment,2,878.86,57.98,48866.0,Ready to move,2024,Semi-Furnished,2024-03-01 00:00:00
7036,Bandra,Apartment,1,1219.32,127.14,69468.0,Ready to move,2025,Semi-Furnished,2024-01-07 00:00:00
5317,Juhu,Villa,1,761.92,136.77,60905.0,Ready to move,2024,Semi-Furnished,2024-09-01 00:00:00
5845,Powai,Apartment,1,1235.77,130.9,56464.0,Ready to move,2026,Semi-Furnished,2024-10-11 00:00:00
260,Bandra,Apartment,1,767.24,192.57,28369.0,Under construction,2024,Furnished,2024-12-18 00:00:00
225,Malad,Apartment,2,401.46,112.22,34188.0,Ready to move,2026,Furnished,2024-04-26 00:00:00
1769,Andheri,Apartment,3,854.8,246.91,38689.0,Ready to move,2025,Unfurnished,2024-03-05 00:00:00
8813,Vikhroli,Apartment,3,639.43,231.39,57291.0,Ready to move,2024,Semi-Furnished,2024-10-18 00:00:00
8923,Vikhroli,Apartment,2,503.77,145.76,43609.0,Under construction,2026,Unfurnished,2024-11-12 00:00:00
6546,Goregaon,Apartment,1,981.17,77.13,50851.0,Ready to move,2024,Unfurnished,2024-11-22 00:00:00
2015,Goregaon,Villa,2,606.02,171.9,63885.0,Ready to move,2025,Semi-Furnished,2024-04-03 00:00:00
2617,Goregaon,Apartment,2,800.88,246.72,58603.0,Ready to move,2026,Furnished,2024-07-07 00:00:00
3972,Goregaon,Apartment,3,873.15,132.23,28388.0,Ready to move,2025,Unfurnished,2024-02-28 00:00:00
9112,Borivali,Apartment,3,1022.49,122.92,48932.0,Under construction,2025,Semi-Furnished,2024-09-23 00:00:00
2990,Andheri,Villa,2,749.69,122.63,46625.0,Ready to move,2024,Semi-Furnished,2024-12-19 00:00:00
6065,Dadar,Apartment,1,815.93,128.01,58664.0,Ready to move,2024,Furnished,2024-08-25 00:00:00
2221,Powai,Apartment,1,862.54,196.56,53487.0,Ready to move,2025,Furnished,2024-01-24 00:00:00
5891,Goregaon,Apartment,1,1134.32,65.62,59868.0,Under construction,2024,Unfurnished,2024-06-01 00:00:00
2752,Goregaon,Apartment,2,868.07,245.91,43555.0,Under construction,2026,Furnished,2024-11-01 00:00:00
4090,Andheri,Apartment,2,1320.16,191.72,45474.0,Ready to move,2025,Unfurnished,2024-07-09 00:00:00
893,Andheri,Villa,1,1077.93,183.55,63414.0,Ready to move,2026,Semi-Furnished,2024-02-25 00:00:00
1834,Powai,Apartment,2,551.6,142.66,17585.0,Under construction,2024,Semi-Furnished,2024-03-16 00:00:00
3593,Vikhroli,Villa,2,1006.74,202.3,51239.0,Ready to move,2026,Furnished,2024-04-22 00:00:00
1694,Bandra,Apartment,2,879.61,219.4,35743.0,Ready to move,2024,Semi-Furnished,2024-08-14 00:00:00
5515,Goregaon,Villa,1,1036.15,149.07,19998.0,Ready to move,2025,Unfurnished,2024-11-07 00:00:00
9436,Powai,Apartment,4,437.24,257.59,42315.0,Under construction,2024,Unfurnished,2024-09-27 00:00:00
6198,Vikhroli,Villa,3,632.29,97.16,64941.0,Ready to move,2026,Furnished,2024-06-27 00:00:00
1033,Kandivali,Villa,1,913.71,156.72,10000.0,Ready to move,2024,Furnished,2024-05-29 00:00:00
4740,Dadar,Apartment,1,903.69,179.6,40777.0,Under construction,2024,Unfurnished,2024-01-21 00:00:00
6265,Kandivali,Studio,2,748.12,167.35,56398.0,Ready to move,2025,Unfurnished,2024-04-23 00:00:00
6159,Malad,Apartment,2,910.79,161.06,57218.0,Ready to move,2025,Furnished,2024-06-19 00:00:00
4348,Malad,Apartment,2,523.44,159.56,59987.0,Ready to move,2024,Furnished,2024-02-02 00:00:00
5957,Powai,Apartment,1,1005.9,131.44,25101.0,Ready to move,2024,Semi-Furnished,2024-05-20 00:00:00
5639,Bandra,Apartment,3,1000.52,172.89,42709.0,Ready to move,2024,Semi-Furnished,2024-01-09 00:00:00
3625,Juhu,Villa,2,738.74,88.04,28928.0,Ready to move,2024,Semi-Furnished,2024-07-11 00:00:00
4776,Vikhroli,Apartment,2,917.62,160.28,25982.0,Under construction,2024,Semi-Furnished,2024-03-09 00:00:00
125,Andheri,Apartment,2,917.1,142.46,45813.0,Under construction,2024,Semi-Furnished,2024-01-01 00:00:00
885,Vikhroli,Apartment,2,798.12,73.2,44686.0,Ready to move,2026,Semi-Furnished,2024-02-29 00:00:00
2370,Goregaon,Villa,4,1058.87,180.16,75615.0,Ready to move,2025,Furnished,2024-05-24 00:00:00
3193,Juhu,Villa,3,1246.85,204.02,44277.0,Under construction,2026,Semi-Furnished,2024-08-21 00:00:00
4461,Dadar,Studio,2,1166.76,131.53,38129.0,Ready to move,2025,Unfurnished,2024-05-09 00:00:00
1061,Andheri,Apartment,4,300.0,190.63,59396.0,Ready to move,2027,Unfurnished,2024-11-15 00:00:00
435,Vikhroli,Apartment,1,696.99,184.47,37742.0,Ready to move,2025,Unfurnished,2024-02-01 00:00:00
9008,Goregaon,Studio,4,998.24,102.67,49962.0,Under construction,2024,Furnished,2024-10-12 00:00:00
4592,Borivali,Apartment,2,1025.95,149.09,22787.0,Ready to move,2024,Furnished,2024-08-27 00:00:00
9104,Andheri,Apartment,2,841.31,103.08,26369.0,Ready to move,2024,Semi-Furnished,2024-07-09 00:00:00
6905,Powai,Villa,1,1133.11,166.73,33061.0,Ready to move,2027,Furnished,2024-10-04 00:00:00
3667,Goregaon,Apartment,1,978.93,201.16,43454.0,Ready to move,2025,Semi-Furnished,2024-03-20 00:00:00
577,Andheri,Villa,2,850.17,168.22,34829.0,Under construction,2025,Furnished,2024-09-04 00:00:00
4424,Bandra,Villa,1,1098.66,150.71,33703.0,Ready to move,2026,Furnished,2024-07-26 00:00:00
9175,Powai,Villa,2,529.29,115.23,39195.0,Ready to move,2025,Furnished,2024-01-17 00:00:00
5575,Andheri,Apartment,3,973.5,130.02,74232.0,Ready to move,2024,Unfurnished,2024-09-17 00:00:00
9117,Dadar,Villa,3,811.39,235.97,62265.0,Ready to move,2024,Semi-Furnished,2024-11-07 00:00:00
9360,Dadar,Apartment,4,727.56,195.72,65343.0,Ready to move,2025,Unfurnished,2024-08-12 00:00:00
6389,Borivali,Villa,2,485.55,217.92,43110.0,Ready to move,2024,Semi-Furnished,2024-12-16 00:00:00
7597,Bandra,Apartment,1,653.08,170.05,57346.0,Under construction,2025,Furnished,2024-12-22 00:00:00
9538,Bandra,Apartment,1,798.32,151.13,50728.0,Under construction,2025,Furnished,2024-08-01 00:00:00
4590,Powai,Apartment,2,589.38,180.8,71508.0,Ready to move,2025,Furnished,2024-06-16 00:00:00
7004,Bandra,Apartment,1,513.92,122.16,55213.0,Ready to move,2026,Semi-Furnished,2024-04-07 00:00:00
4857,Vikhroli,Villa,2,833.59,124.59,44183.0,Ready to move,2025,Furnished,2024-06-18 00:00:00
2110,Vikhroli,Studio,2,1200.47,186.18,60105.0,Ready to move,2025,Furnished,2024-07-15 00:00:00
6891,Andheri,Apartment,1,1061.15,85.73,41961.0,Ready to move,2024,Furnished,2024-04-12 00:00:00
4406,Juhu,Villa,3,882.95,173.16,51948.0,Ready to move,2024,Semi-Furnished,2024-08-26 00:00:00
5386,Dadar,Villa,3,789.46,199.52,20659.0,Ready to move,2024,Semi-Furnished,2024-12-06 00:00:00
7889,Andheri,Apartment,4,689.2,196.18,70763.0,Under construction,2025,Unfurnished,2024-04-17 00:00:00
1052,Juhu,Villa,3,714.8,74.11,10000.0,Ready to move,2025,Unfurnished,2024-05-05 00:00:00
8169,Andheri,Studio,3,777.64,106.33,20299.0,Under construction,2024,Furnished,2024-10-07 00:00:00
8106,Bandra,Apartment,2,1123.85,197.86,36881.0,Ready to move,2025,Unfurnished,2024-04-13 00:00:00
3043,Dadar,Studio,3,752.71,103.51,58571.0,Under construction,2024,Semi-Furnished,2024-03-27 00:00:00
2498,Vikhroli,Apartment,3,1091.71,172.39,24442.0,Ready to move,2025,Semi-Furnished,2024-09-08 00:00:00
1579,Kandivali,Apartment,3,611.27,146.46,15554.0,Ready to move,2024,Semi-Furnished,2024-09-22 00:00:00
4839,Juhu,Apartment,2,535.28,121.3,43315.0,Under construction,2024,Furnished,2024-02-20 00:00:00
1378,Borivali,Villa,2,691.11,138.75,49987.0,Under construction,2025,Furnished,2024-02-28 00:00:00
3837,Malad,Villa,1,989.39,256.59,38467.0,Ready to move,2025,Furnished,2024-11-20 00:00:00
4407,Powai,Apartment,1,798.91,124.36,34619.0,Ready to move,2026,Semi-Furnished,2024-04-23 00:00:00
1729,Kandivali,Apartment,1,679.72,154.25,36752.0,Under construction,2025,Semi-Furnished,2024-09-27 00:00:00
3133,Dadar,Villa,2,728.67,182.16,39290.0,Ready to move,2025,Semi-Furnished,2024-09-11 00:00:00
1853,Bandra,Apartment,4,854.59,182.86,68475.0,Ready to move,2025,Unfurnished,2024-10-07 00:00:00
7590,Powai,Studio,2,702.7,103.97,74390.0,Ready to move,2025,Furnished,2024-06-09 00:00:00
1216,Vikhroli,Villa,3,547.89,109.67,61533.0,Ready to move,2024,Semi-Furnished,2024-10-23 00:00:00
1354,Kandivali,Apartment,1,520.38,194.22,54188.0,Ready to move,2024,Semi-Furnished,2024-11-26 00:00:00
8995,Kandivali,Villa,2,1610.11,98.13,18271.0,Ready to move,2024,Furnished,2024-01-28 00:00:00
3802,Malad,Apartment,4,599.36,108.79,58148.0,Ready to move,2024,Semi-Furnished,2024-01-28 00:00:00
2027,Andheri,Villa,1,1626.23,104.17,43335.0,Ready to move,2025,Semi-Furnished,2024-04-26 00:00:00
2330,Goregaon,Villa,1,1115.19,216.47,36548.0,Under construction,2024,Furnished,2024-05-31 00:00:00
7714,Borivali,Villa,1,878.1,158.87,38724.0,Ready to move,2024,Furnished,2024-05-29 00:00:00
7130,Goregaon,Apartment,3,788.21,180.94,87417.0,Ready to move,2024,Furnished,2024-06-11 00:00:00
3805,Juhu,Studio,1,906.88,166.88,54281.0,Under construction,2024,Semi-Furnished,2024-02-25 00:00:00
4305,Dadar,Apartment,4,992.75,138.12,56617.0,Ready to move,2024,Unfurnished,2024-06-24 00:00:00
8521,Vikhroli,Apartment,2,742.0,156.12,62372.0,Ready to move,2024,Furnished,2024-08-01 00:00:00
8940,Dadar,Apartment,3,653.11,150.32,32635.0,Ready to move,2024,Semi-Furnished,2024-08-29 00:00:00
8977,Powai,Villa,2,405.86,124.57,84704.0,Ready to move,2025,Furnished,2024-06-12 00:00:00
1558,Goregaon,Apartment,1,464.62,115.37,28127.0,Under construction,2027,Semi-Furnished,2024-03-29 00:00:00
3862,Kandivali,Villa,2,925.59,166.13,60758.0,Ready to move,2026,Semi-Furnished,2024-05-15 00:00:00
9398,Malad,Studio,4,1063.15,137.61,21085.0,Ready to move,2024,Semi-Furnished,2024-12-13 00:00:00
2273,Malad,Apartment,4,1324.56,141.67,54461.0,Ready to move,2024,Semi-Furnished,2024-02-24 00:00:00
6735,Vikhroli,Studio,2,1150.56,134.87,35914.0,Ready to move,2027,Furnished,2024-06-17 00:00:00
7221,Vikhroli,Studio,4,1004.98,108.34,43235.0,Under construction,2025,Furnished,2024-08-29 00:00:00
9061,Dadar,Apartment,3,1287.36,124.58,10000.0,Ready to move,2025,Semi-Furnished,2024-11-10 00:00:00
8503,Kandivali,Apartment,2,300.0,153.51,53171.0,Ready to move,2024,Semi-Furnished,2024-10-17 00:00:00
8670,Juhu,Villa,2,1186.67,103.37,46922.0,Ready to move,2025,Furnished,2024-08-23 00:00:00
5173,Dadar,Apartment,2,854.71,132.33,53120.0,Under construction,2024,Furnished,2024-03-20 00:00:00
404,Borivali,Villa,4,830.16,112.94,29723.0,Ready to move,2026,Unfurnished,2024-08-23 00:00:00
7011,Vikhroli,Apartment,2,616.96,99.39,69035.0,Ready to move,2024,Unfurnished,2024-03-26 00:00:00
8136,Andheri,Apartment,1,954.94,182.01,73629.0,Ready to move,2025,Semi-Furnished,2024-10-30 00:00:00
7180,Kandivali,Apartment,1,953.04,192.09,19871.0,Under construction,2025,Furnished,2024-12-06 00:00:00
3250,Malad,Apartment,3,827.04,111.51,37800.0,Ready to move,2024,Furnished,2024-03-02 00:00:00
9779,Malad,Apartment,3,843.8,168.14,44716.0,Ready to move,2024,Unfurnished,2024-01-01 00:00:00
1711,Vikhroli,Apartment,3,528.13,101.81,39877.0,Ready to move,2024,Semi-Furnished,2024-07-10 00:00:00
4171,Goregaon,Apartment,2,953.34,127.75,25029.0,Ready to move,2025,Furnished,2024-08-31 00:00:00
1319,Vikhroli,Apartment,3,1238.65,149.14,71921.0,Ready to move,2026,Furnished,2024-05-17 00:00:00
1966,Goregaon,Apartment,1,1011.47,183.92,58962.0,Ready to move,2027,Furnished,2024-10-30 00:00:00
2347,Kandivali,Apartment,3,1219.39,125.9,63868.0,Under construction,2025,Semi-Furnished,2024-01-03 00:00:00
684,Vikhroli,Apartment,3,896.39,81.64,29991.0,Ready to move,2024,Furnished,2024-01-13 00:00:00
9929,Dadar,Apartment,2,300.0,161.61,39367.0,Ready to move,2024,Semi-Furnished,2024-11-06 00:00:00
8299,Borivali,Apartment,1,548.01,65.32,54912.0,Under construction,2026,Semi-Furnished,2024-08-26 00:00:00
7661,Goregaon,Apartment,1,1373.15,182.35,29955.0,Ready to move,2024,Semi-Furnished,2024-09-01 00:00:00
2190,Malad,Villa,2,1004.24,128.03,49852.0,Ready to move,2026,Furnished,2024-04-09 00:00:00
1780,Andheri,Studio,2,467.74,131.22,32489.0,Ready to move,2025,Unfurnished,2024-10-18 00:00:00
9108,Andheri,Apartment,1,709.42,198.38,67194.0,Ready to move,2024,Furnished,2024-12-07 00:00:00
3507,Dadar,Apartment,2,572.69,252.7,52792.0,Under construction,2024,Furnished,2024-12-24 00:00:00
7201,Kandivali,Apartment,2,741.75,136.75,30719.0,Ready to move,2025,Unfurnished,2024-07-23 00:00:00
3835,Powai,Studio,1,967.44,191.66,26821.0,Ready to move,2025,Semi-Furnished,2024-12-07 00:00:00
9208,Powai,Apartment,1,814.49,154.93,39399.0,Ready to move,2026,Furnished,2024-12-24 00:00:00
626,Borivali,Apartment,4,449.46,184.05,38852.0,Ready to move,2024,Semi-Furnished,2024-01-28 00:00:00
8849,Juhu,Apartment,1,908.57,248.76,54118.0,Ready to move,2024,Semi-Furnished,2024-03-21 00:00:00
6004,Juhu,Villa,2,1042.54,141.26,55423.0,Ready to move,2024,Furnished,2024-05-20 00:00:00
7203,Dadar,Villa,1,1068.84,215.54,30704.0,Under construction,2025,Furnished,2024-06-22 00:00:00
7225,Powai,Apartment,2,881.13,187.19,10000.0,Ready to move,2027,Furnished,2024-09-15 00:00:00
6550,Malad,Apartment,4,1564.71,75.3,46503.0,Ready to move,2024,Furnished,2024-08-03 00:00:00
8512,Bandra,Villa,2,1059.0,160.34,64351.0,Ready to move,2026,Furnished,2024-04-19 00:00:00
6649,Powai,Villa,2,837.12,157.69,41460.0,Ready to move,2025,Semi-Furnished,2024-03-21 00:00:00
2794,Goregaon,Apartment,3,760.59,122.25,47250.0,Ready to move,2024,Unfurnished,2024-07-21 00:00:00
1762,Dadar,Villa,2,983.53,206.9,30884.0,Ready to move,2024,Semi-Furnished,2024-08-02 00:00:00
2161,Borivali,Studio,2,738.28,148.16,50846.0,Ready to move,2025,Semi-Furnished,2024-07-05 00:00:00
6103,Bandra,Apartment,2,698.66,146.37,59836.0,Ready to move,2025,Semi-Furnished,2024-11-23 00:00:00
144,Malad,Apartment,2,1026.79,55.47,52595.0,Ready to move,2024,Furnished,2024-02-01 00:00:00
6405,Vikhroli,Studio,4,880.21,230.75,72701.0,Ready to move,2025,Semi-Furnished,2024-03-08 00:00:00
2125,Bandra,Villa,2,682.52,126.08,42879.0,Ready to move,2024,Unfurnished,2024-07-07 00:00:00
2053,Powai,Studio,2,828.73,199.13,64869.0,Ready to move,2024,Unfurnished,2024-03-07 00:00:00
2660,Goregaon,Apartment,4,998.08,142.23,43628.0,Ready to move,2024,Furnished,2024-03-05 00:00:00
5255,Goregaon,Apartment,1,327.32,161.91,10000.0,Under construction,2024,Semi-Furnished,2024-01-12 00:00:00
4027,Borivali,Villa,2,545.6,105.49,43554.0,Ready to move,2024,Semi-Furnished,2024-05-14 00:00:00
7616,Kandivali,Apartment,4,1406.14,171.51,50542.0,Ready to move,2025,Unfurnished,2024-07-01 00:00:00
4624,Bandra,Apartment,1,716.68,200.9,19059.0,Ready to move,2025,Furnished,2024-09-18 00:00:00
1802,Malad,Apartment,4,1086.45,65.69,24084.0,Under construction,2027,Furnished,2024-04-12 00:00:00
1346,Bandra,Apartment,4,858.43,120.03,24951.0,Ready to move,2025,Furnished,2024-01-19 00:00:00
6581,Bandra,Apartment,1,554.19,79.48,35511.0,Ready to move,2024,Furnished,2024-04-28 00:00:00
9347,Borivali,Apartment,4,691.62,78.36,42978.0,Ready to move,2024,Semi-Furnished,2024-11-27 00:00:00
5858,Dadar,Apartment,2,695.82,38.64,58548.0,Ready to move,2024,Furnished,2024-02-16 00:00:00
2403,Vikhroli,Apartment,3,742.24,113.62,39471.0,Under construction,2024,Furnished,2024-07-02 00:00:00
4736,Goregaon,Villa,2,1159.49,292.35,19648.0,Ready to move,2025,Unfurnished,2024-05-31 00:00:00
1630,Vikhroli,Apartment,2,772.87,143.89,33058.0,Ready to move,2024,Semi-Furnished,2024-06-11 00:00:00
7655,Borivali,Apartment,1,300.0,160.62,48937.0,Ready to move,2024,Furnished,2024-12-07 00:00:00
4961,Kandivali,Apartment,2,539.01,226.97,46280.0,Under construction,2025,Semi-Furnished,2024-12-14 00:00:00
368,Borivali,Apartment,1,1070.47,118.64,53528.0,Ready to move,2025,Furnished,2024-08-21 00:00:00
9645,Malad,Villa,2,597.26,134.05,35197.0,Ready to move,2024,Unfurnished,2024-10-29 00:00:00
2376,Kandivali,Apartment,2,871.33,142.18,36418.0,Ready to move,2024,Furnished,2024-01-25 00:00:00
4589,Kandivali,Villa,2,861.18,123.0,32194.0,Ready to move,2027,Semi-Furnished,2024-10-17 00:00:00
8436,Kandivali,Villa,3,898.41,222.72,52585.0,Ready to move,2024,Semi-Furnished,2024-08-10 00:00:00
3221,Powai,Apartment,2,1014.36,169.71,46188.0,Ready to move,2025,Furnished,2024-06-27 00:00:00
5348,Dadar,Apartment,2,1241.01,69.02,44872.0,Ready to move,2024,Furnished,2024-07-21 00:00:00
1430,Juhu,Apartment,2,1257.04,152.95,50252.0,Ready to move,2024,Furnished,2024-02-22 00:00:00
7085,Malad,Apartment,4,1157.13,121.24,31552.0,Ready to move,2025,Unfurnished,2024-02-17 00:00:00
1945,Vikhroli,Apartment,1,1388.04,152.57,21655.0,Under construction,2026,Semi-Furnished,2024-03-29 00:00:00
7387,Bandra,Apartment,1,985.51,39.54,23408.0,Ready to move,2026,Furnished,2024-08-10 00:00:00
4251,Borivali,Apartment,1,904.05,153.51,36109.0,Ready to move,2024,Furnished,2024-06-04 00:00:00
9152,Dadar,Apartment,1,1089.26,138.77,15547.0,Ready to move,2025,Semi-Furnished,2024-02-14 00:00:00
1471,Dadar,Apartment,2,1171.81,84.42,53393.0,Ready to move,2025,Semi-Furnished,2024-02-04 00:00:00
6890,Vikhroli,Villa,2,709.45,62.16,47347.0,Ready to move,2024,Unfurnished,2024-03-14 00:00:00
8713,Powai,Apartment,1,871.22,110.0,64240.0,Ready to move,2025,Semi-Furnished,2024-06-03 00:00:00
3693,Kandivali,Apartment,1,907.32,217.12,50776.0,Under construction,2026,Semi-Furnished,2024-05-16 00:00:00
7024,Vikhroli,Apartment,1,637.26,132.18,38667.0,Under construction,2024,Furnished,2024-06-13 00:00:00
4450,Powai,Apartment,2,1079.74,202.44,25899.0,Ready to move,2024,Unfurnished,2024-06-14 00:00:00
6605,Powai,Apartment,2,666.63,112.31,32686.0,Ready to move,2024,Furnished,2024-01-05 00:00:00
5655,Malad,Apartment,2,834.86,52.92,51646.0,Ready to move,2026,Semi-Furnished,2024-10-25 00:00:00
7375,Goregaon,Villa,1,886.67,178.17,46928.0,Ready to move,2027,Semi-Furnished,2024-05-15 00:00:00
923,Powai,Studio,2,718.68,218.17,56600.0,Ready to move,2024,Unfurnished,2024-05-26 00:00:00
8998,Dadar,Apartment,3,1199.48,113.76,46291.0,Ready to move,2025,Semi-Furnished,2024-10-26 00:00:00
692,Dadar,Apartment,4,300.0,138.23,74216.0,Under construction,2024,Semi-Furnished,2024-12-01 00:00:00
1983,Andheri,Apartment,2,749.76,93.52,10000.0,Ready to move,2025,Semi-Furnished,2024-05-03 00:00:00
1564,Goregaon,Villa,3,796.89,156.45,62491.0,Under construction,2024,Semi-Furnished,2024-11-15 00:00:00
864,Juhu,Apartment,3,586.92,126.58,70183.0,Ready to move,2024,Unfurnished,2024-10-22 00:00:00
9022,Dadar,Apartment,1,1325.02,239.98,39064.0,Ready to move,2026,Semi-Furnished,2024-11-16 00:00:00
9497,Dadar,Apartment,1,1151.75,120.85,58884.0,Ready to move,2025,Semi-Furnished,2024-07-22 00:00:00
9307,Powai,Apartment,2,898.56,93.04,27038.0,Ready to move,2024,Unfurnished,2024-03-16 00:00:00
8542,Malad,Apartment,2,858.46,133.37,58304.0,Ready to move,2024,Unfurnished,2024-08-27 00:00:00
9309,Borivali,Apartment,4,1208.51,175.26,51089.0,Ready to move,2025,Unfurnished,2024-06-15 00:00:00
5559,Goregaon,Apartment,2,1191.82,175.88,34667.0,Ready to move,2026,Unfurnished,2024-02-28 00:00:00
1034,Borivali,Apartment,1,765.22,170.34,59905.0,Ready to move,2025,Furnished,2024-07-29 00:00:00
6897,Goregaon,Apartment,2,300.0,195.08,62058.0,Under construction,2024,Semi-Furnished,2024-08-16 00:00:00
7905,Andheri,Apartment,3,832.1,241.1,49082.0,Ready to move,2024,Semi-Furnished,2024-08-09 00:00:00
581,Kandivali,Studio,3,300.0,181.12,52455.0,Ready to move,2025,Furnished,2024-10-26 00:00:00
2515,Andheri,Apartment,3,639.44,150.11,24911.0,Ready to move,2025,Furnished,2024-09-10 00:00:00
3214,Powai,Apartment,1,976.75,192.3,47409.0,Ready to move,2024,Semi-Furnished,2024-07-07 00:00:00
9842,Andheri,Apartment,3,1245.22,214.53,51589.0,Ready to move,2025,Furnished,2024-07-22 00:00:00
6107,Kandivali,Apartment,1,1079.98,98.54,39431.0,Ready to move,2024,Furnished,2024-05-23 00:00:00
6367,Powai,Apartment,1,896.43,112.45,50415.0,Ready to move,2025,Semi-Furnished,2024-05-30 00:00:00
6635,Andheri,Villa,3,1022.75,32.37,43390.0,Ready to move,2024,Semi-Furnished,2024-12-12 00:00:00
527,Malad,Studio,4,826.45,173.54,62165.0,Ready to move,2026,Unfurnished,2024-10-18 00:00:00
7408,Andheri,Villa,3,644.75,253.9,14658.0,Ready to move,2024,Semi-Furnished,2024-08-18 00:00:00
2936,Goregaon,Apartment,4,1059.44,132.75,50452.0,Ready to move,2025,Furnished,2024-03-15 00:00:00
1703,Bandra,Apartment,2,300.0,130.51,48505.0,Ready to move,2024,Semi-Furnished,2024-02-16 00:00:00
9500,Juhu,Apartment,2,898.8,175.46,51203.0,Ready to move,2024,Furnished,2024-02-16 00:00:00
6360,Kandivali,Apartment,1,1083.97,118.69,53909.0,Under construction,2025,Unfurnished,2024-11-10 00:00:00
7553,Juhu,Apartment,1,878.43,140.6,37068.0,Ready to move,2024,Furnished,2024-12-24 00:00:00
2768,Kandivali,Apartment,1,600.82,228.81,44609.0,Ready to move,2025,Unfurnished,2024-10-24 00:00:00
5930,Dadar,Apartment,4,802.73,133.27,35018.0,Ready to move,2026,Unfurnished,2024-10-10 00:00:00
9743,Kandivali,Villa,1,743.25,222.28,29519.0,Ready to move,2027,Furnished,2024-07-08 00:00:00
2769,Borivali,Apartment,1,709.82,183.77,35587.0,Ready to move,2026,Furnished,2024-06-09 00:00:00
3761,Vikhroli,Villa,3,433.32,116.3,52922.0,Ready to move,2024,Semi-Furnished,2024-12-03 00:00:00
1435,Vikhroli,Apartment,3,1149.69,164.69,31306.0,Ready to move,2024,Semi-Furnished,2024-11-04 00:00:00
4059,Kandivali,Apartment,3,974.59,155.41,52689.0,Ready to move,2025,Furnished,2024-06-10 00:00:00
