property_id,locality,property_type,bhk,size_sqft,price_lakhs,rent_monthly,availability,possession_year,furnished_status,posted_on
4895,Vikhroli,Apartment,1,850.64,156.34,17059.0,Under construction,2026,Furnished,2024-02-13 00:00:00
4896,Bandra,Villa,2,990.21,58.49,53837.0,Ready to move,2025,Semi-Furnished,2024-10-17 00:00:00
4897,Goregaon,Apartment,3,751.28,227.91,59801.0,Under construction,2025,Semi-Furnished,2024-10-02 00:00:00
4898,Vikhroli,Apartment,2,965.5,132.72,25865.0,Ready to move,2025,Semi-Furnished,2024-03-17 00:00:00
4899,Kandivali,Apartment,3,718.88,224.06,25879.0,Ready to move,2024,Semi-Furnished,2024-09-23 00:00:00
4900,Borivali,Apartment,1,1217.18,146.62,50165.0,Ready to move,2024,Furnished,2024-08-19 00:00:00
4901,Vikhroli,Villa,2,1615.55,199.12,70717.0,Ready to move,2024,Semi-Furnished,2024-01-03 00:00:00
4902,Powai,Villa,2,732.22,107.02,31851.0,Ready to move,2025,Semi-Furnished,2024-08-01 00:00:00
4903,Dadar,Apartment,2,993.98,160.72,46306.0,Ready to move,2024,Furnished,2024-09-26 00:00:00
4904,Goregaon,Apartment,2,969.52,157.2,16513.0,Ready to move,2025,Furnished,2024-12-06 00:00:00
4905,Juhu,Studio,3,891.61,133.82,42021.0,Ready to move,2024,Semi-Furnished,2024-04-04 00:00:00
4906,Vikhroli,Apartment,2,1045.98,106.54,43295.0,Ready to move,2025,Furnished,2024-11-15 00:00:00
4907,Andheri,Apartment,1,993.65,30.0,67013.0,Ready to move,2024,Unfurnished,2024-02-09 00:00:00
4908,Powai,Apartment,2,708.68,107.71,34400.0,Ready to move,2024,Semi-Furnished,2024-10-23 00:00:00
4909,Powai,Apartment,3,1244.96,185.03,55296.0,Ready to move,2024,Semi-Furnished,2024-07-15 00:00:00
4910,Andheri,Apartment,4,910.5,80.24,33424.0,Under construction,2026,Semi-Furnished,2024-10-27 00:00:00
4911,Kandivali,Villa,2,734.56,90.59,46355.0,Ready to move,2024,Semi-Furnished,2024-08-05 00:00:00
4912,Juhu,Villa,2,1582.96,78.26,76160.0,Ready to move,2024,Unfurnished,2024-10-19 00:00:00
4913,Borivali,Apartment,2,815.14,160.44,71897.0,Under construction,2026,Furnished,2024-01-06 00:00:00
4914,Dadar,Apartment,3,926.48,105.33,74409.0,Ready to move,2024,Furnished,2024-06-19 00:00:00
4915,Goregaon,Apartment,4,902.63,211.02,50964.0,Under construction,2025,Furnished,2024-01-09 00:00:00
4916,Dadar,Apartment,3,811.03,186.73,41846.0,Ready to move,2026,Furnished,2024-03-06 00:00:00
4917,Juhu,Apartment,2,984.6,160.01,49274.0,Under construction,2025,Unfurnished,2024-05-09 00:00:00
4918,Dadar,Apartment,1,596.5,165.2,51991.0,Ready to move,2025,Furnished,2024-02-11 00:00:00
4919,Andheri,Studio,3,1028.96,111.85,50840.0,Ready to move,2024,Furnished,2024-07-07 00:00:00
4920,Powai,Villa,3,322.49,111.87,34329.0,Ready to move,2025,Semi-Furnished,2024-12-12 00:00:00
4921,Dadar,Apartment,3,460.58,185.55,33727.0,Ready to move,2027,Furnished,2024-01-02 00:00:00
4922,Malad,Apartment,1,1397.72,195.67,36056.0,Ready to move,2026,Unfurnished,2024-05-31 00:00:00
4923,Vikhroli,Apartment,2,473.15,185.11,61055.0,Ready to move,2025,Furnished,2024-09-12 00:00:00
4924,Juhu,Studio,1,300.0,126.47,62686.0,Ready to move,2024,Furnished,2024-10-20 00:00:00
4925,Kandivali,Apartment,3,480.58,130.43,92752.0,Ready to move,2027,Semi-Furnished,2024-12-12 00:00:00
4926,Malad,Apartment,1,1372.02,103.41,51385.0,Under construction,2024,Semi-Furnished,2024-03-01 00:00:00
4927,Andheri,Apartment,2,312.44,188.41,33174.0,Ready to move,2024,Furnished,2024-08-03 00:00:00
4928,Bandra,Villa,1,563.26,51.93,37817.0,Ready to move,2024,Semi-Furnished,2024-04-08 00:00:00
4929,Andheri,Villa,1,412.54,39.79,42637.0,Ready to move,2024,Furnished,2024-11-24 00:00:00
4930,Kandivali,Apartment,2,767.76,49.76,67594.0,Ready to move,2025,Furnished,2024-01-28 00:00:00
4931,Kandivali,Villa,1,719.19,42.87,55994.0,Under construction,2024,Semi-Furnished,2024-11-13 00:00:00
4932,Malad,Apartment,2,705.77,217.86,24798.0,Ready to move,2024,Unfurnished,2024-10-30 00:00:00
4933,Vikhroli,Apartment,4,1406.84,189.34,44147.0,Ready to move,2024,Furnished,2024-03-05 00:00:00
4934,Juhu,Villa,4,490.28,90.07,22928.0,Ready to move,2024,Unfurnished,2024-01-13 00:00:00
4935,Borivali,Villa,1,819.34,144.7,53887.0,Ready to move,2025,Semi-Furnished,2024-01-04 00:00:00
4936,Powai,Apartment,3,951.58,223.29,34398.0,Ready to move,2025,Furnished,2024-01-05 00:00:00
4937,Malad,Apartment,2,555.94,175.01,35831.0,Ready to move,2025,Furnished,2024-02-13 00:00:00
4938,Kandivali,Villa,4,995.98,255.72,16819.0,Ready to move,2025,Unfurnished,2024-01-06 00:00:00
4939,Bandra,Villa,3,730.06,144.29,56352.0,Ready to move,2024,Furnished,2024-05-18 00:00:00
4940,Goregaon,Villa,1,962.29,117.24,63130.0,Ready to move,2025,Furnished,2024-10-03 00:00:00
4941,Kandivali,Apartment,2,817.6,95.94,34606.0,Ready to move,2025,Semi-Furnished,2024-02-15 00:00:00
4942,Vikhroli,Studio,2,300.0,151.18,42570.0,Ready to move,2024,Semi-Furnished,2024-07-25 00:00:00
4943,Vikhroli,Studio,3,1241.83,196.8,37810.0,Ready to move,2024,Furnished,2024-12-06 00:00:00
4944,Kandivali,Apartment,2,1471.14,154.96,41726.0,Ready to move,2024,Furnished,2024-06-17 00:00:00
4945,Vikhroli,Villa,2,796.97,132.09,32705.0,Ready to move,2024,Semi-Furnished,2024-01-26 00:00:00
4946,Malad,Apartment,2,580.61,212.83,28496.0,Ready to move,2024,Semi-Furnished,2024-12-21 00:00:00
4947,Kandivali,Apartment,4,1301.8,176.44,65529.0,Under construction,2024,Furnished,2024-07-15 00:00:00
4948,Kandivali,Apartment,4,1417.11,144.33,10000.0,Ready to move,2024,Unfurnished,2024-04-17 00:00:00
4949,Juhu,Apartment,2,799.36,111.67,52562.0,Ready to move,2024,Semi-Furnished,2024-01-15 00:00:00
4950,Powai,Apartment,3,784.4,137.28,49250.0,Ready to move,2024,Furnished,2024-08-18 00:00:00
4951,Bandra,Villa,3,826.03,173.64,69809.0,Ready to move,2024,Semi-Furnished,2024-11-13 00:00:00
4952,Vikhroli,Apartment,3,347.64,110.98,41454.0,Ready to move,2025,Semi-Furnished,2024-12-14 00:00:00
4953,Juhu,Apartment,1,762.66,88.32,39430.0,Ready to move,2024,Furnished,2024-08-30 00:00:00
4954,Borivali,Studio,2,1364.48,125.99,32873.0,Ready to move,2026,Unfurnished,2024-05-28 00:00:00
4955,Borivali,Apartment,2,799.39,147.54,50333.0,Ready to move,2026,Furnished,2024-03-03 00:00:00
4956,Dadar,Apartment,2,537.99,218.16,34377.0,Ready to move,2025,Unfurnished,2024-05-03 00:00:00
4957,Malad,Apartment,1,999.01,92.0,28068.0,Under construction,2024,Furnished,2024-12-09 00:00:00
4958,Malad,Apartment,2,649.84,161.34,33944.0,Ready to move,2026,Semi-Furnished,2024-09-01 00:00:00
4959,Andheri,Apartment,2,830.06,136.12,30798.0,Ready to move,2024,Unfurnished,2024-02-18 00:00:00
4960,Bandra,Villa,2,469.35,138.6,29911.0,Ready to move,2024,Furnished,2024-11-28 00:00:00
4961,Kandivali,Apartment,2,539.01,226.97,46280.0,Under construction,2025,Semi-Furnished,2024-02-17 00:00:00
4962,Vikhroli,Villa,1,1071.3,154.06,42082.0,Ready to move,2024,Semi-Furnished,2024-04-03 00:00:00
4963,Bandra,Apartment,3,884.76,104.32,53244.0,Under construction,2025,Semi-Furnished,2024-10-27 00:00:00
4964,Dadar,Apartment,4,617.18,194.44,47208.0,Ready to move,2025,Furnished,2024-11-09 00:00:00
4965,Andheri,Apartment,2,885.86,190.76,26959.0,Under construction,2024,Furnished,2024-02-26 00:00:00
4966,Juhu,Villa,3,667.86,99.94,13162.0,Ready to move,2024,Semi-Furnished,2024-07-07 00:00:00
4967,Bandra,Apartment,1,614.87,90.35,29158.0,Ready to move,2027,Semi-Furnished,2024-03-20 00:00:00
4968,Juhu,Apartment,3,1199.21,170.53,56456.0,Ready to move,2025,Furnished,2024-04-17 00:00:00
4969,Borivali,Apartment,1,1084.86,148.35,56117.0,Ready to move,2024,Furnished,2024-08-19 00:00:00
4970,Vikhroli,Apartment,2,843.62,126.47,59770.0,Under construction,2025,Furnished,2024-03-07 00:00:00
4971,Dadar,Apartment,2,893.3,202.81,57569.0,Ready to move,2024,Semi-Furnished,2024-06-26 00:00:00
4972,Kandivali,Apartment,2,847.48,120.39,61307.0,Ready to move,2026,Semi-Furnished,2024-05-21 00:00:00
4973,Vikhroli,Apartment,2,996.1,171.08,51095.0,Under construction,2024,Furnished,2024-03-05 00:00:00
4974,Powai,Villa,2,610.15,208.73,72044.0,Ready to move,2026,Furnished,2024-05-30 00:00:00
4975,Malad,Apartment,2,1108.75,133.04,49405.0,Ready to move,2027,Unfurnished,2024-10-14 00:00:00
4976,Dadar,Apartment,3,956.07,58.55,74989.0,Ready to move,2027,Unfurnished,2024-12-02 00:00:00
4977,Bandra,Apartment,2,771.08,129.85,35604.0,Ready to move,2024,Semi-Furnished,2024-11-28 00:00:00
4978,Vikhroli,Apartment,1,703.67,159.46,35221.0,Ready to move,2026,Semi-Furnished,2024-02-20 00:00:00
4979,Goregaon,Villa,2,1102.34,200.15,42114.0,Ready to move,2024,Unfurnished,2024-02-25 00:00:00
4980,Malad,Apartment,3,804.85,123.94,44438.0,Ready to move,2024,Semi-Furnished,2024-08-29 00:00:00
4981,Malad,Apartment,2,640.33,236.15,40181.0,Under construction,2024,Furnished,2024-01-18 00:00:00
4982,Goregaon,Villa,2,734.63,85.06,53095.0,Ready to move,2025,Furnished,2024-05-16 00:00:00
4983,Andheri,Apartment,2,1080.76,158.21,43465.0,Under construction,2025,Furnished,2024-12-03 00:00:00
4984,Andheri,Apartment,2,366.83,138.04,35892.0,Ready to move,2025,Furnished,2024-10-24 00:00:00
4985,Goregaon,Apartment,1,743.38,217.35,39060.0,Ready to move,2026,Furnished,2024-09-07 00:00:00
4986,Powai,Villa,2,1171.17,76.32,63264.0,Ready to move,2024,Semi-Furnished,2024-06-19 00:00:00
4987,Borivali,Studio,1,799.53,171.28,49757.0,Ready to move,2024,Semi-Furnished,2024-04-18 00:00:00
4988,Goregaon,Villa,1,931.85,137.79,19856.0,Ready to move,2025,Semi-Furnished,2024-06-27 00:00:00
4989,Borivali,Apartment,1,1176.03,226.46,67659.0,Ready to move,2025,Furnished,2024-07-20 00:00:00
4990,Vikhroli,Studio,2,1117.7,108.57,51503.0,Ready to move,2024,Furnished,2024-03-26 00:00:00
4991,Powai,Apartment,2,717.98,170.77,54587.0,Ready to move,2026,Semi-Furnished,2024-12-08 00:00:00
4992,Dadar,Apartment,4,810.88,108.09,58936.0,Ready to move,2024,Semi-Furnished,2024-03-22 00:00:00
4993,Borivali,Villa,2,1121.43,159.4,59711.0,Ready to move,2025,Unfurnished,2024-11-07 00:00:00
4994,Malad,Apartment,3,1131.84,131.53,31213.0,Ready to move,2024,Unfurnished,2024-01-15 00:00:00
4995,Vikhroli,Apartment,1,823.58,130.74,28947.0,Ready to move,2024,Furnished,2024-09-12 00:00:00
4996,Malad,Apartment,1,833.94,50.63,80946.0,Ready to move,2026,Semi-Furnished,2024-06-23 00:00:00
4997,Powai,Apartment,3,930.31,170.73,34529.0,Ready to move,2024,Furnished,2024-05-07 00:00:00
4998,Borivali,Villa,2,1260.07,95.89,50680.0,Under construction,2026,Furnished,2024-01-25 00:00:00
4999,Juhu,Apartment,1,1170.27,94.17,69472.0,Under construction,2024,Semi-Furnished,2024-03-31 00:00:00
5000,Powai,Apartment,2,1058.02,72.24,38347.0,Ready to move,2025,Unfurnished,2024-02-29 00:00:00
5001,Powai,Apartment,2,526.4,97.2,39598.0,Under construction,2025,Semi-Furnished,2024-02-17 00:00:00
5002,Juhu,Studio,3,767.55,175.02,58897.0,Ready to move,2024,Furnished,2024-02-22 00:00:00
5003,Vikhroli,Villa,1,783.31,172.56,48193.0,Ready to move,2026,Furnished,2024-08-25 00:00:00
5004,Borivali,Apartment,2,1275.55,183.19,52427.0,Ready to move,2024,Semi-Furnished,2024-10-06 00:00:00
5005,Borivali,Studio,3,778.34,98.65,43794.0,Under construction,2025,Unfurnished,2024-12-03 00:00:00
5006,Malad,Villa,4,1226.03,160.74,37105.0,Ready to move,2026,Unfurnished,2024-11-14 00:00:00
5007,Powai,Apartment,3,678.79,119.23,40006.0,Under construction,2024,Semi-Furnished,2024-10-22 00:00:00
5008,Powai,Apartment,1,702.73,197.74,62910.0,Ready to move,2025,Semi-Furnished,2024-02-21 00:00:00
5009,Kandivali,Apartment,3,994.44,171.3,40566.0,Under construction,2024,Unfurnished,2024-08-19 00:00:00
5010,Dadar,Villa,3,1320.44,117.17,51431.0,Ready to move,2024,Unfurnished,2024-04-20 00:00:00
5011,Powai,Apartment,3,786.47,202.03,30468.0,Ready to move,2024,Unfurnished,2024-06-09 00:00:00
5012,Bandra,Apartment,3,300.0,175.37,75604.0,Ready to move,2026,Semi-Furnished,2024-04-09 00:00:00
5013,Dadar,Apartment,4,380.74,80.65,49783.0,Under construction,2024,Furnished,2024-01-22 00:00:00
5014,Bandra,Studio,1,939.39,66.42,50094.0,Ready to move,2024,Furnished,2024-11-25 00:00:00
5015,Borivali,Apartment,1,407.56,82.62,58894.0,Under construction,2026,Furnished,2024-12-19 00:00:00
5016,Dadar,Studio,3,590.33,232.46,37787.0,Ready to move,2024,Furnished,2024-10-05 00:00:00
5017,Powai,Studio,1,853.7,99.23,62906.0,Ready to move,2025,Furnished,2024-03-09 00:00:00
5018,Juhu,Apartment,1,300.0,243.81,22255.0,Under construction,2025,Unfurnished,2024-09-12 00:00:00
5019,Malad,Apartment,2,736.08,96.63,35784.0,Under construction,2025,Semi-Furnished,2024-04-27 00:00:00
5020,Bandra,Apartment,3,500.56,91.31,32982.0,Ready to move,2024,Furnished,2024-01-17 00:00:00
5021,Dadar,Studio,1,400.25,194.0,16791.0,Under construction,2025,Furnished,2024-09-07 00:00:00
5022,Powai,Apartment,2,609.34,196.28,37070.0,Ready to move,2026,Unfurnished,2024-03-16 00:00:00
5023,Dadar,Apartment,1,529.24,177.79,44221.0,Ready to move,2024,Furnished,2024-02-01 00:00:00
5024,Powai,Apartment,1,990.84,183.81,28651.0,Under construction,2024,Semi-Furnished,2024-09-03 00:00:00
5025,Powai,Apartment,2,1208.96,109.92,26485.0,Ready to move,2027,Furnished,2024-12-25 00:00:00
5026,Powai,Studio,1,740.67,191.65,45616.0,Under construction,2024,Furnished,2024-12-30 00:00:00
5027,Kandivali,Apartment,3,671.16,162.0,43800.0,Under construction,2024,Semi-Furnished,2024-08-01 00:00:00
5028,Malad,Villa,3,725.74,131.74,41014.0,Ready to move,2024,Semi-Furnished,2024-03-07 00:00:00
5029,Juhu,Apartment,3,517.54,154.73,26008.0,Ready to move,2024,Semi-Furnished,2024-05-10 00:00:00
5030,Juhu,Apartment,1,463.38,203.03,39082.0,Ready to move,2024,Furnished,2024-12-06 00:00:00
5031,Dadar,Studio,2,356.33,169.59,35006.0,Ready to move,2024,Furnished,2024-08-29 00:00:00
5032,Dadar,Apartment,1,451.14,42.11,46288.0,Ready to move,2024,Semi-Furnished,2024-09-27 00:00:00
5033,Powai,Studio,1,1339.6,194.56,36618.0,Under construction,2026,Furnished,2024-08-20 00:00:00
5034,Kandivali,Apartment,2,642.87,190.73,44419.0,Ready to move,2025,Unfurnished,2024-09-19 00:00:00
5035,Powai,Apartment,3,300.0,131.05,25338.0,Ready to move,2024,Furnished,2024-04-14 00:00:00
5036,Kandivali,Apartment,1,673.88,155.84,24047.0,Ready to move,2024,Semi-Furnished,2024-11-19 00:00:00
5037,Powai,Studio,1,372.88,155.64,53363.0,Ready to move,2027,Furnished,2024-09-17 00:00:00
5038,Bandra,Studio,4,867.85,51.03,56480.0,Ready to move,2027,Semi-Furnished,2024-11-22 00:00:00
5039,Bandra,Apartment,2,835.49,129.92,39109.0,Ready to move,2027,Furnished,2024-11-15 00:00:00
5040,Borivali,Apartment,4,866.77,131.85,45415.0,Ready to move,2026,Furnished,2024-10-24 00:00:00
5041,Powai,Apartment,4,837.78,142.06,38254.0,Ready to move,2025,Semi-Furnished,2024-03-16 00:00:00
5042,Malad,Apartment,2,738.19,123.71,61458.0,Ready to move,2024,Unfurnished,2024-05-30 00:00:00
5043,Borivali,Villa,1,413.23,183.14,41953.0,Under construction,2027,Unfurnished,2024-12-31 00:00:00
5044,Dadar,Apartment,3,827.6,109.54,37517.0,Ready to move,2025,Semi-Furnished,2024-01-09 00:00:00
5045,Vikhroli,Studio,1,1155.68,195.5,59494.0,Ready to move,2025,Furnished,2024-04-11 00:00:00
5046,Powai,Apartment,1,1394.1,180.79,33389.0,Ready to move,2025,Unfurnished,2024-08-16 00:00:00
5047,Bandra,Villa,3,778.6,218.02,47349.0,Ready to move,2025,Unfurnished,2024-03-15 00:00:00
5048,Vikhroli,Apartment,2,811.12,236.69,29273.0,Ready to move,2025,Furnished,2024-04-30 00:00:00
5049,Kandivali,Apartment,1,1000.13,237.02,54968.0,Under construction,2024,Furnished,2024-01-07 00:00:00
5050,Vikhroli,Studio,2,1297.97,90.72,57231.0,Ready to move,2024,Semi-Furnished,2024-03-12 00:00:00
5051,Malad,Apartment,3,704.11,167.21,25670.0,Ready to move,2024,Semi-Furnished,2024-05-26 00:00:00
5052,Powai,Villa,1,1057.8,114.11,23330.0,Ready to move,2025,Furnished,2024-10-05 00:00:00
5053,Juhu,Studio,1,603.15,314.01,49328.0,Under construction,2026,Furnished,2024-09-06 00:00:00
5054,Vikhroli,Apartment,1,948.95,180.7,74112.0,Ready to move,2024,Semi-Furnished,2024-07-31 00:00:00
5055,Juhu,Apartment,2,1141.18,220.82,58260.0,Ready to move,2026,Semi-Furnished,2024-09-02 00:00:00
5056,Kandivali,Apartment,3,462.74,171.77,41815.0,Ready to move,2024,Unfurnished,2024-11-23 00:00:00
5057,Borivali,Apartment,3,692.46,30.0,32185.0,Under construction,2026,Furnished,2024-10-18 00:00:00
5058,Juhu,Apartment,2,1136.43,110.82,26758.0,Under construction,2024,Semi-Furnished,2024-05-01 00:00:00
5059,Borivali,Apartment,1,1034.85,115.72,55756.0,Ready to move,2025,Semi-Furnished,2024-11-05 00:00:00
5060,Bandra,Apartment,1,1160.78,130.49,58842.0,Ready to move,2024,Semi-Furnished,2024-05-12 00:00:00
5061,Powai,Apartment,1,1104.53,167.98,35533.0,Ready to move,2024,Unfurnished,2024-09-03 00:00:00
5062,Vikhroli,Apartment,1,747.67,175.07,41299.0,Ready to move,2024,Furnished,2024-11-28 00:00:00
5063,Bandra,Apartment,1,1509.76,30.0,45704.0,Ready to move,2025,Unfurnished,2024-01-25 00:00:00
5064,Bandra,Apartment,2,891.07,138.15,72193.0,Ready to move,2024,Unfurnished,2024-05-15 00:00:00
5065,Goregaon,Apartment,1,300.0,125.71,45977.0,Ready to move,2026,Furnished,2024-11-16 00:00:00
5066,Andheri,Apartment,3,765.3,219.05,30286.0,Under construction,2025,Semi-Furnished,2024-01-25 00:00:00
5067,Malad,Apartment,3,709.25,179.61,27650.0,Ready to move,2024,Semi-Furnished,2024-01-08 00:00:00
5068,Borivali,Apartment,2,1088.57,140.85,31332.0,Ready to move,2025,Semi-Furnished,2024-03-26 00:00:00
5069,Goregaon,Apartment,1,714.64,161.18,63960.0,Ready to move,2024,Unfurnished,2024-04-19 00:00:00
5070,Andheri,Villa,3,1179.69,65.65,52697.0,Ready to move,2025,Semi-Furnished,2024-01-31 00:00:00
5071,Malad,Apartment,4,1017.43,183.07,39818.0,Ready to move,2025,Furnished,2024-03-09 00:00:00
5072,Borivali,Apartment,1,549.97,130.22,10000.0,Ready to move,2024,Unfurnished,2024-11-04 00:00:00
5073,Powai,Studio,3,807.89,109.63,32211.0,Ready to move,2025,Furnished,2024-08-31 00:00:00
5074,Malad,Villa,3,617.34,215.71,50160.0,Ready to move,2024,Semi-Furnished,2024-04-29 00:00:00
5075,Vikhroli,Apartment,2,905.43,163.68,50283.0,Ready to move,2024,Semi-Furnished,2024-10-28 00:00:00
5076,Bandra,Apartment,2,615.55,116.73,50152.0,Ready to move,2025,Furnished,2024-09-06 00:00:00
5077,Andheri,Apartment,2,872.33,119.78,24790.0,Under construction,2024,Semi-Furnished,2024-07-07 00:00:00
5078,Andheri,Apartment,2,768.31,168.3,47655.0,Ready to move,2024,Unfurnished,2024-11-20 00:00:00
5079,Andheri,Studio,2,804.33,164.41,30361.0,Ready to move,2024,Semi-Furnished,2024-08-24 00:00:00
5080,Borivali,Apartment,4,1465.28,151.47,45028.0,Ready to move,2025,Semi-Furnished,2024-08-18 00:00:00
5081,Vikhroli,Studio,3,741.85,89.83,33483.0,Under construction,2024,Furnished,2024-03-31 00:00:00
5082,Malad,Apartment,1,300.0,97.23,61056.0,Under construction,2026,Unfurnished,2024-08-21 00:00:00
5083,Bandra,Studio,2,1154.75,112.58,50062.0,Ready to move,2025,Unfurnished,2024-09-13 00:00:00
5084,Vikhroli,Apartment,2,1152.39,140.19,42852.0,Ready to move,2025,Furnished,2024-07-17 00:00:00
5085,Goregaon,Apartment,1,300.0,147.93,65706.0,Ready to move,2024,Unfurnished,2024-09-26 00:00:00
5086,Powai,Apartment,2,639.73,142.0,39413.0,Ready to move,2024,Furnished,2024-03-01 00:00:00
5087,Juhu,Apartment,4,980.74,144.29,23774.0,Under construction,2026,Semi-Furnished,2024-10-09 00:00:00
5088,Vikhroli,Apartment,2,1007.26,244.06,60838.0,Ready to move,2024,Furnished,2024-11-30 00:00:00
5089,Goregaon,Villa,1,848.58,192.46,48783.0,Ready to move,2024,Furnished,2024-05-10 00:00:00
5090,Bandra,Apartment,1,855.35,209.41,40220.0,Ready to move,2024,Unfurnished,2024-10-16 00:00:00
5091,Juhu,Villa,2,568.42,173.21,35344.0,Ready to move,2024,Semi-Furnished,2024-06-17 00:00:00
5092,Juhu,Apartment,2,300.0,153.62,52662.0,Ready to move,2024,Furnished,2024-03-13 00:00:00
5093,Vikhroli,Apartment,2,1464.85,170.5,57205.0,Ready to move,2026,Semi-Furnished,2024-03-06 00:00:00
5094,Andheri,Studio,2,559.4,161.29,33499.0,Ready to move,2024,Semi-Furnished,2024-01-30 00:00:00
5095,Dadar,Apartment,1,902.95,190.4,53480.0,Ready to move,2026,Semi-Furnished,2024-09-10 00:00:00
5096,Bandra,Apartment,1,802.35,101.24,48759.0,Ready to move,2024,Semi-Furnished,2024-10-11 00:00:00
5097,Andheri,Apartment,2,1119.16,186.24,32559.0,Ready to move,2026,Furnished,2024-06-24 00:00:00
5098,Bandra,Apartment,1,884.47,158.35,45058.0,Under construction,2025,Semi-Furnished,2024-12-30 00:00:00
5099,Dadar,Studio,3,896.03,59.65,36800.0,Ready to move,2024,Furnished,2024-09-02 00:00:00
5100,Powai,Apartment,1,300.0,154.29,63605.0,Under construction,2025,Furnished,2024-10-18 00:00:00
5101,Dadar,Apartment,2,600.0,84.69,35266.0,Ready to move,2024,Furnished,2024-08-15 00:00:00
5102,Kandivali,Villa,2,1073.39,123.25,67633.0,Under construction,2026,Semi-Furnished,2024-01-30 00:00:00
5103,Vikhroli,Apartment,2,1046.4,142.04,46971.0,Ready to move,2026,Furnished,2024-07-31 00:00:00
5104,Vikhroli,Apartment,3,564.5,74.64,18817.0,Ready to move,2024,Semi-Furnished,2024-11-03 00:00:00
5105,Goregaon,Studio,2,376.59,147.31,12403.0,Ready to move,2024,Unfurnished,2024-09-25 00:00:00
5106,Andheri,Apartment,3,887.97,153.42,41871.0,Ready to move,2025,Semi-Furnished,2024-04-17 00:00:00
5107,Goregaon,Villa,2,300.0,187.75,65004.0,Ready to move,2025,Furnished,2024-11-24 00:00:00
5108,Kandivali,Apartment,2,505.4,127.31,63459.0,Ready to move,2024,Semi-Furnished,2024-08-02 00:00:00
5109,Dadar,Villa,3,1378.05,163.72,47495.0,Under construction,2024,Semi-Furnished,2024-07-04 00:00:00
5110,Vikhroli,Studio,2,1283.52,145.23,33944.0,Ready to move,2026,Unfurnished,2024-10-17 00:00:00
5111,Borivali,Apartment,2,996.17,129.09,38741.0,Under construction,2024,Furnished,2024-07-03 00:00:00
5112,Dadar,Apartment,3,942.2,66.47,48110.0,Ready to move,2024,Semi-Furnished,2024-07-15 00:00:00
5113,Dadar,Apartment,4,300.0,144.42,61310.0,Ready to move,2024,Furnished,2024-03-18 00:00:00
5114,Kandivali,Villa,2,627.8,187.23,53538.0,Ready to move,2024,Semi-Furnished,2024-12-24 00:00:00
5115,Powai,Apartment,2,761.45,103.31,59524.0,Ready to move,2025,Semi-Furnished,2024-08-14 00:00:00
5116,Bandra,Apartment,1,634.18,139.11,54655.0,Ready to move,2025,Furnished,2024-11-06 00:00:00
5117,Kandivali,Apartment,2,744.93,146.48,59083.0,Ready to move,2025,Semi-Furnished,2024-11-06 00:00:00
5118,Bandra,Studio,2,1239.77,205.12,11082.0,Under construction,2025,Semi-Furnished,2024-10-12 00:00:00
5119,Vikhroli,Apartment,3,687.45,151.51,31612.0,Ready to move,2026,Furnished,2024-02-25 00:00:00
5120,Kandivali,Apartment,2,747.72,164.4,28428.0,Ready to move,2024,Semi-Furnished,2024-05-10 00:00:00
5121,Bandra,Apartment,3,1071.86,149.57,27002.0,Ready to move,2024,Semi-Furnished,2024-03-26 00:00:00
5122,Goregaon,Apartment,1,424.16,125.38,45084.0,Ready to move,2024,Unfurnished,2024-12-29 00:00:00
5123,Kandivali,Apartment,2,597.94,93.28,23291.0,Ready to move,2026,Furnished,2024-04-24 00:00:00
5124,Vikhroli,Apartment,4,628.68,135.75,30844.0,Ready to move,2025,Unfurnished,2024-01-20 00:00:00
5125,Kandivali,Studio,1,866.68,169.67,43519.0,Ready to move,2024,Furnished,2024-08-15 00:00:00
5126,Vikhroli,Studio,1,746.51,156.15,20946.0,Under construction,2024,Unfurnished,2024-10-21 00:00:00
5127,Kandivali,Apartment,2,756.0,223.98,37707.0,Under construction,2026,Furnished,2024-09-21 00:00:00
5128,Bandra,Apartment,3,650.54,197.29,54583.0,Ready to move,2024,Furnished,2024-10-17 00:00:00
5129,Powai,Apartment,2,528.75,212.03,26619.0,Ready to move,2024,Furnished,2024-06-12 00:00:00
5130,Malad,Apartment,2,1032.74,48.39,56944.0,Ready to move,2025,Furnished,2024-08-27 00:00:00
5131,Bandra,Apartment,2,748.66,228.97,32907.0,Ready to move,2026,Furnished,2024-11-01 00:00:00
5132,Andheri,Apartment,1,1035.71,163.34,49075.0,Ready to move,2024,Semi-Furnished,2024-12-12 00:00:00
5133,Juhu,Apartment,3,516.51,170.45,28407.0,Ready to move,2025,Unfurnished,2024-01-10 00:00:00
5134,Powai,Villa,1,650.43,194.8,51800.0,Under construction,2024,Semi-Furnished,2024-11-03 00:00:00
5135,Goregaon,Villa,2,783.65,151.07,40446.0,Ready to move,2025,Semi-Furnished,2024-12-29 00:00:00
5136,Dadar,Apartment,2,811.64,96.48,51993.0,Ready to move,2025,Semi-Furnished,2024-01-07 00:00:00
5137,Bandra,Apartment,3,1076.31,222.37,36822.0,Under construction,2026,Furnished,2024-01-09 00:00:00
5138,Kandivali,Studio,3,720.85,111.59,53341.0,Ready to move,2024,Furnished,2024-07-30 00:00:00
5139,Bandra,Studio,3,1074.02,100.71,57703.0,Ready to move,2025,Unfurnished,2024-05-29 00:00:00
